REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
51908,LUCY GROUP LTD,2017,manufacture of electrical equipment,5.610114137,2.497497497,3.091647903,24.36202683,70.32162179,42.35565051,73.84981281,94809999.05,4.157951555,3.584177275,0.199085388,20.42684662,5.170912829,0.4520485592344477,11174000.0,2.381210947051657,4,49,3,Reasonable_performance,4,2,2,5,4,5,6,3,3,2,4,2,2,5,3
84301,THE WANDSWORTH GROUP LIMITED,2017,manufacture of electrical equipment,5.767998251,2.833175246,2.398028634,0.884926463,66.40432928,42.99386815,59.19426763,7957186.917,12.49339715,8.369571464,0.497076645,24.63201166,12.60395452,0.5059259100627997,847387.0,3.761206786842537,4,49,3,Reasonable_performance,5,2,1,5,4,4,5,3,4,2,5,3,2,4,4
106725,WHIRLPOOL UK APPLIANCES LIMITED,2017,manufacture of electrical equipment,-0.012283151,0.503268718,-5.7493006829999995,-1486.513158,-2.9349686060000004,0.0,27.36764905,110469999.7,-0.062993414,-0.022531749,-24.89848004,9.045982054,0.8734119779999999,-6.986248953724741,5553000.0,1.3932764514079683,0,21,1,Need_more_analysis,2,0,0,0,0,3,6,0,0,0,3,2,0,5,2
111849,BRUSH ELECTRICAL MACHINES LIMITED,2017,manufacture of electrical equipment,-241.6106571,2.9422622639999996,1.637024466,-4375.0323229999985,-2.204326954,20.40776129,74.35967656,53557999.5,-46.99060773,-44.28192332,-2.614997845,15.577863399999998,2008.863669,-46.365321074558246,-163268000.0,-2.0180731685302344,0,29,1,Need_more_analysis,5,2,0,0,3,5,5,0,0,0,4,5,0,0,0
115834,LEGRAND ELECTRIC LIMITED,2017,manufacture of electrical equipment,8.265962399,1.893026816,2.654001311,13.90025953,128.4907348,27.92381939,63.82983574,84074999.71,5.780089547999999,4.4632643739999995,0.33604715399999996,12.16856825,6.583536996,1.5667016020362332,10851000.0,1.410377991762334,4,45,2,Moderate,4,2,2,1,4,4,5,3,3,2,4,3,3,5,2
138006,SEM LIMITED,2017,manufacture of electrical equipment,1.315405718,1.108506626,19.96613204,0.0,72.31901635,20.09370085,4.222917626,11166515.67,1.090784433,0.788844572,0.38276217,15.16517707,1.090784433,0.3827621702670306,2273483.0,2.414501105256411,3,41,2,Moderate,3,4,0,5,3,2,5,2,2,2,4,2,2,5,3
160314,DEWHURST PLC,2017,manufacture of electrical equipment,11.28001513,5.376776873,1.9300806480000001,41.27929561,68.29678104,14.80979391,66.45084137,33663999.11,13.66969114,11.95471396,0.20267383100000005,10.52372849,19.31244335,0.7251611426827873,6367000.0,3.054946637921997,5,50,3,Reasonable_performance,5,2,3,5,3,5,5,3,4,2,3,3,2,5,3
167205,BRITISH ELECTRIC LAMPS LIMITED,2017,manufacture of electrical equipment,10.16678671,3.491259673,2.305920343,0.822110859,71.43771678,21.39552117,102.20609300000001,12458416.23,22.68472597,16.33867706,0.391599665,13.43996827,22.87121957,0.3998207740165781,2274052.0,4.654858954231028,5,52,4,Better_returns,5,2,1,5,3,5,5,4,5,2,4,4,2,5,4
186538,DIALIGHT EUROPE LIMITED,2017,manufacture of electrical equipment,-9.113317357,1.123503085,7.152301665,6.348530038,23.30916675,8.821978774,96.94180075,18575999.81,-26.66266026,-6.183220292000001,3.5223689819999997,21.58849709,-28.35534725,5.0913490623109485,-3502000.0,0.3414068392489549,0,36,2,Moderate,3,3,2,3,2,5,5,0,0,4,5,0,4,0,2
189291,NOVAR ED&S LIMITED,2017,manufacture of electrical equipment,6.9564866389999995,1.414188424,4.081652827,53.06255564,45.94981005,49.27367401,51.55731816,103618999.8,4.9622518730000005,3.489765999,0.645838291,11.68806006,7.595349533999999,1.1766712803378263,11778000.0,1.342443530521621,4,51,4,Better_returns,3,3,3,4,5,4,6,3,3,2,4,3,3,5,2
