REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
3543,VINTERS ENGINEERING LIMITED,2019,other manufacturing,37.83783784,0.729981378,-0.5103448279999999,414.6341463,5.481283422000001,14.7972973,19.72972973,39199999.97,13.27014218,3.7433155080000002,13.09756098,20.27027027,68.29268293,17.243902439024392,200000.0,-0.04801257856878127,5,44,2,Moderate,2,0,3,2,3,3,5,3,3,4,4,5,4,3,0
6480,BARNAGORE JUTE FACTORY PLC(THE),2019,other manufacturing,1.3172135059999999,3.1141257980000003,0.8728456259999999,42.37231472,52.730194499999996,100.0290884,139.34745680000003,22226502.57,1.037472725,0.72711861,0.5673113160000001,23.36895326,1.378941643,0.8964466364352526,193061.0,2.0093821978603605,3,47,3,Reasonable_performance,5,1,3,4,5,5,5,2,2,2,5,2,3,3,2
19457,PZ CUSSONS PLC,2019,other manufacturing,5.366985785,1.6710019269999998,4.9490308689999996,74.68115257,73.25259516,49.66202495,69.72802437,346899999.4,5.002704164,3.90625,0.490316486,19.13257905,8.738781293999999,9.66420664206642,62000000.0,1.1616688023397108,4,46,3,Reasonable_performance,4,3,3,5,5,5,1,3,3,2,4,3,4,1,2
31942,SAMUEL HEATH AND SONS PUBLIC LIMITED COMPANY,2019,other manufacturing,6.348520838,4.810204082,1.86033744,169.0975387,32.06196113,25.14251781,54.64622472,9427997.965,7.469512195,6.40615921,0.446672744,28.71230116,20.10027347,2.17835578262889,1727000.0,2.3823785586676065,4,50,4,Better_returns,5,2,3,3,4,4,5,3,3,2,5,3,3,5,3
53417,LONDON SECURITY PLC.,2019,other manufacturing,16.36400762,2.5029823980000003,3.57713284,11.15216922,130.7796534,8.732473455,61.6117615,68398999.51,18.67455842,15.40472483,0.23593352,9.143751702000001,20.75717678,0.8328470023385277,29175000.0,2.647903151322589,5,46,3,Reasonable_performance,4,2,2,1,2,4,5,4,4,2,3,4,3,6,3
55771,HEIMBACH UK LIMITED,2019,other manufacturing,7.381457055,9.365610184,1.3174728279999999,26.22349167,73.22911718,8.039807999,0.0,6422025.632,6.660679199,6.156622218,0.103342109,12.41165838,8.407341854,0.36557702532767306,1181853.0,3.6205905870938935,4,40,2,Moderate,5,1,2,5,2,0,4,3,3,1,4,3,2,5,3
74096,SALTS HEALTHCARE LIMITED,2019,other manufacturing,8.951465495,2.0915807369999997,5.305526157,12.04109619,66.47871358,33.64328945,56.04778039,35613842.27,19.16828871,13.99403401,0.407186304,12.64205018,21.109192800000002,0.5105874755815374,10802825.0,3.745154247457488,5,52,4,Better_returns,4,3,2,5,4,4,5,4,4,2,4,4,2,5,4
80715,CUXSON GERRARD & COMPANY LIMITED,2019,other manufacturing,25.11858332,7.888820259,0.850623151,0.0,88.54697227,19.69853484,76.17792769,12771998.92,19.03810817,16.85766836,0.129344092,18.39359123,19.03810817,0.12934409203483266,2390000.0,6.8625818209798535,5,47,3,Reasonable_performance,5,1,0,5,3,5,5,4,5,1,4,3,1,5,5
86040,HAYES & FINCH LIMITED,2019,other manufacturing,-5.90221358,5.1483654539999995,1.88393297,5.710498852000001,92.28140259999999,21.21671592,41.24796648,2733326.6610000003,-3.897070677,-3.5934750319999997,0.08930978199999999,29.92297803,-4.1196128530000005,0.15622121486463492,-196524.0,4.6712571084866585,0,30,1,Need_more_analysis,5,2,2,5,3,3,3,0,0,1,5,0,1,0,4
97913,"C.W.FLETCHER & SONS,LIMITED",2019,other manufacturing,3.08012163,2.215754519,4.529153719,18.40084466,62.51796569,43.1634889,25.63607455,9427207.313,6.044834578,4.456485113,0.420297496,30.63072377,7.128327136,0.5995402105366311,1338667.0,3.1377121107676498,3,48,3,Reasonable_performance,4,3,2,4,4,3,5,3,3,2,5,3,2,5,3
112990,JEPSON & CO LIMITED,2019,other manufacturing,6.949467994,6.160588378,1.2262258529999999,48.29940164,60.8934796,33.84291115,68.46217897,10125770.39,4.721433065,4.263674355,0.159217936,9.571116734,7.001856984,0.6422119519257129,1017716.0,2.3715937165845427,4,47,3,Reasonable_performance,5,1,3,4,4,5,5,3,3,1,3,3,2,5,3
118112,EXACLAIR LIMITED,2019,other manufacturing,1.830536006,1.2519969579999999,9.962642951,0.0,43.59922317,29.37862099,88.89944224,6932365.539,5.9450358,2.591989426,1.293618848,18.36465048,5.9450358,1.2936188475652393,546076.0,2.2412310526978683,3,47,3,Reasonable_performance,3,3,0,4,4,5,5,3,3,3,4,3,3,4,2
130013,"BENJN.R.VICKERS & SONS,LIMITED",2019,other manufacturing,17.66870612,5.36272121,1.3177772909999999,11.79570714,79.09022518,37.21755779,95.39580672,18720817.92,13.30406873,11.76338793,0.146421678,36.09982332,14.87337772,0.2643787493910837,4300016.0,4.054565294394432,5,50,4,Better_returns,5,1,2,5,4,5,5,3,4,1,5,3,2,5,4
135476,JAMES GALT & CO. LIMITED,2019,other manufacturing,5.352428293,1.242284312,7.416856684,115.32331029999999,32.5579065,39.48341188,138.9027604,10094169.64,23.37597078,6.814403186,2.430376828,20.26713174,23.37597078,3.7911034593769903,1265176.0,2.0648361831014315,4,53,4,Better_returns,3,3,3,3,4,5,5,4,3,3,4,4,4,5,2
136547,SANDVIK LIMITED,2019,other manufacturing,5.7778360110000015,0.520777358,-2.031759989,28.38161261,52.78990993,0.0,30.64528169,134709999.8,13.70141609,3.988171421,2.668471982,15.41140082,15.01196666,-3.1778051875659714,18663000.0,0.30157686923159005,4,40,2,Moderate,2,0,2,4,0,3,6,3,3,4,4,3,0,6,2
139731,FORMICA LIMITED,2019,other manufacturing,-66.51761907,0.363942586,-0.963403549,0.37745219799999996,26.28452822,42.83313506,48.36321122,43433999.84,-120.34288259999998,-30.44784527,2.9635708960000002,25.83309404,-120.79711940000001,3.5444783911250846,-12174000.0,-0.6254418056751196,0,32,1,Need_more_analysis,2,0,1,3,4,4,5,0,0,4,5,0,4,0,0
143803,BINNEY & SMITH (EUROPE) LIMITED,2019,other manufacturing,2.538043625,2.61420765,2.783194162,2.9631322360000003,60.35307098,14.70970619,121.2391545,21527999.62,6.946807724,4.3168444280000005,0.627285192,8.481768792,7.152650822999999,0.6569165143205362,962000.0,3.5086702257050466,3,46,3,Reasonable_performance,4,2,2,4,3,5,5,3,3,2,3,3,2,5,3
147207,ELLIOTT GROUP LIMITED,2019,other manufacturing,-2.7615037410000003,0.518085573,-4.060493493,27.40555438,64.30246455,38.75671746,37.6112205,43699999.96,-1.198064382,-0.9806452720000001,0.282471175,2.194420042,-1.5264005680000001,0.5572937625754527,1897000.0,1.3229858870887543,0,32,1,Need_more_analysis,2,0,2,5,4,3,5,0,0,2,2,0,2,5,2
148700,GRAYS OF CAMBRIDGE (INTERNATIONAL) LIMITED,2019,other manufacturing,7.821427907,3.723748796,2.528811729,52.85556168,53.68739791,20.07710116,27.4035881,15611826.24,11.77436204,9.662532909,0.334078891,25.50122115,17.99776723,0.8626345079939822,2406642.0,2.832065407336643,4,50,4,Better_returns,5,2,3,4,3,3,5,3,4,2,5,3,3,5,3
153351,THOMAS FATTORINI LIMITED,2019,other manufacturing,-1.337727472,6.352481396,1.5294561740000001,1.679360439,87.24040923,3.419000369,16.13261499,4018113.503,-1.3943658509999999,-1.236879063,0.129464201,30.49852166,-1.41778228,0.14625780513000208,127546.0,5.8009956689950295,0,33,1,Need_more_analysis,5,2,2,5,2,3,4,0,0,1,5,0,1,3,5
155167,H P GIBSON AND SONS LIMITED,2019,other manufacturing,6.167994955,3.2243571330000003,1.8209707940000002,0.0,69.12746058,23.22050754,112.62731509999999,4826249.56,11.15766345,7.713009405,0.44660311799999997,10.87496843,11.15766345,0.4466031178465806,380206.0,3.6644799692273082,4,45,2,Moderate,5,2,0,5,3,5,4,3,3,2,4,3,2,4,4
156368,WADE CERAMICS LTD.,2019,other manufacturing,0.46292782899999996,1.334215401,10.433095800000002,49.01506373,46.7666185,48.30841618,7.174242999,5041999.686000002,0.836418483,0.550939306,0.729818463,9.01570919,1.178061027,1.1382773271533408,1076000.0,2.14761719477876,3,45,2,Moderate,3,4,3,4,5,2,4,2,2,3,3,2,3,5,2
158917,POLLARD BOXES LIMITED,2019,other manufacturing,5.182326838,1.6550314999999998,6.7364179879999995,24.19227738,46.40532436,54.67605634,57.45070423,9719999.438,17.21794872,9.822277481,0.9256107170000001,12.7300791,21.16627266,1.1549251379038612,1795000.0,3.24867019301738,4,54,4,Better_returns,4,3,2,4,5,4,5,4,4,3,4,4,3,5,3
