REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
11785,BERTHON BOAT COMPANY LIMITED,2016,repair and installation of machinery and equipment,17.80624827,2.018807542,3.3502975569999998,32.05845513,70.90494357,20.33740121,55.27246005,9050398.957999999,6.8514978929999995,6.157379584,0.148868833,1.222231989,9.04798227,0.4989484667534227,3072205.0,1.8519047969817373,5,46,3,Reasonable_performance,4,2,3,5,3,4,5,3,3,1,2,3,3,5,2
103287,A & P FALMOUTH LIMITED,2016,repair and installation of machinery and equipment,8.655267951,3.871925492,2.088971195,298.5133861,19.38392761,46.06972851,67.25385866,26074037.97,15.29430279,11.81447363,1.173779338,0.474174625,60.94984393,4.158913199138524,4381822.0,2.9209496691357453,4,55,4,Better_returns,5,2,4,3,4,5,5,3,4,3,2,5,5,5,3
123550,GE ENERGY (UK) LIMITED,2016,repair and installation of machinery and equipment,2.3473924619999997,1.285437263,4.48847507,0.775851618,22.21623733,24.60397043,83.60811925,74242999.56,10.44749188,2.335211003,3.500848588,34.40409746,10.52854892,3.5347459697117727,1658000.0,1.5268200738230382,3,52,4,Better_returns,3,3,2,3,3,5,5,3,3,4,5,3,5,5,2
124855,MPAC GROUP PLC,2016,repair and installation of machinery and equipment,-7.469879518,1.6501766780000002,2.255434783,48.02259887,54.29447853,61.56626506,156.5542169,46699999.54,-5.9500959689999995,-3.855721393,0.799435028,31.3253012,-8.757062147000001,2.227722772277228,3600000.0,1.1922810945273632,0,46,3,Reasonable_performance,4,2,4,4,5,5,5,0,0,3,5,0,4,5,2
176807,CARTER SYNERGY LIMITED,2016,repair and installation of machinery and equipment,2.295827639,1.44952904,6.7697750889999995,0.42204917399999997,37.67569392,52.90662625,129.6652707,22384515.88,11.47965777,4.343294522,1.6500106469999998,3.931705933,11.52810757,1.6542311391299531,2081840.0,2.895242818016297,3,50,4,Better_returns,3,3,2,4,5,5,5,3,3,3,2,3,4,5,3
185924,JOHNSON & STARLEY LIMITED,2016,repair and installation of machinery and equipment,3.2355085669999997,3.3397037739999997,2.240555442,59.72184347,47.94717573,32.13543565,70.22557419,6989998.336,6.390639064,4.641736402,0.570766294,31.74444039,9.680938097,1.0856285792200708,562000.0,3.0489722783640705,3,53,4,Better_returns,5,2,4,4,4,5,5,3,3,2,5,3,4,4,3
221355,DRON & DICKSON LIMITED,2016,repair and installation of machinery and equipment,2.40568809,2.084591564,6.072579018,0.767753936,53.58571289,18.94400505,46.01247599,11671352.66,13.49873749,7.2889293870000005,0.858491531,5.133225466,13.60237458,0.8661690702389588,1060089.0,4.607031568742332,3,49,4,Better_returns,4,3,2,4,3,4,5,3,3,3,3,3,4,5,4
229334,WILLIAM FREER LIMITED,2016,repair and installation of machinery and equipment,9.761057086000001,2.583957812,4.0966931330000005,6.4333934510000015,77.47397687,27.75272385,86.98236218,3802280.735,13.47456406,11.11088064,0.22642205899999998,4.086949646,14.34143578,0.2907559937423285,961652.0,4.0241295329109805,5,51,4,Better_returns,4,3,3,5,4,5,4,3,4,2,3,3,3,5,4
238721,TEAM INDUSTRIAL SERVICES (UK) LIMITED,2016,repair and installation of machinery and equipment,2.726186597,4.499692371,1.079082305,67.19321454,48.74819816,17.24503095,48.4248398,43880999.69,2.336405101,1.904256126,0.379425726,8.175844466000001,3.9063107930000003,1.0513578709828029,3068000.0,2.2520447704282023,3,47,3,Reasonable_performance,5,1,4,4,3,4,5,2,3,2,3,2,4,5,2
259162,CCI INTERNATIONAL LIMITED,2016,repair and installation of machinery and equipment,23.69942197,1.40027137,5.86440678,1.9718309859999998,32.30209281,13.29190751,84.18208092,1031999.858,113.2596685,37.3066424,2.0760563380000003,6.069364162,115.4929577,2.0957746478873243,435000.0,3.4258717602512547,5,52,4,Better_returns,3,3,3,3,3,5,3,5,5,3,3,5,4,4,3
261594,E.O. CULVERWELL LIMITED,2016,repair and installation of machinery and equipment,1.8371263340000001,1.8112273840000002,6.2141332579999995,14.89535438,58.77711135,49.95254308,12.67566289,1938350.4219999998,6.495197626,3.817689541,0.7013425409999999,31.29733991,6.495197626,0.7013425413785329,134840.0,3.5389395987966696,3,47,3,Reasonable_performance,4,3,3,4,5,2,3,3,3,3,5,3,3,3,3
306444,"BRECKNELL, WILLIS & CO. LIMITED",2016,repair and installation of machinery and equipment,14.07044953,1.193806677,8.38353595,154.1793484,13.59119305,41.25642833,164.4457173,47271236.82,43.31539193,14.96373786,4.815912322,11.06185516,110.098781,6.357705806438744,10404300.0,2.0380100307628037,5,59,4,Better_returns,3,3,4,3,4,5,5,5,4,4,4,5,5,5,2
309780,ROZONE LIMITED,2016,repair and installation of machinery and equipment,12.21417669,2.7804574239999997,6.037985588,0.0,67.34102504,19.64314729,38.42104495,1939774.439,63.6811196,42.8835187,0.48497888100000003,5.216683242,63.6811196,0.4849788808960395,987173.0,7.009862655459715,5,50,4,Better_returns,5,3,0,5,3,3,3,5,5,2,3,5,3,5,5
331258,GORDIAN STRAPPING LIMITED,2016,repair and installation of machinery and equipment,2.8180231769999997,1.682709473,5.223023142,13.47823184,42.84469456,21.17566145,61.71998549,4503606.235,10.61920451,5.16299371,1.1992289520000001,21.44864785,12.05048551,1.3340112708797371,502302.0,3.0199412268142067,3,50,4,Better_returns,4,3,3,4,3,4,4,3,3,3,5,3,4,4,3
331680,F G ALDEN LIMITED,2016,repair and installation of machinery and equipment,2.299340598,1.76030245,5.654837636,7.854895687000001,61.96252236,43.75482592,38.95624718,6401918.9920000015,4.906721548999999,3.279143064,0.535329823,0.190942327,5.292139408,0.6138787801442618,477552.0,2.8555014820921523,3,44,3,Reasonable_performance,4,3,3,4,4,3,4,3,3,2,2,2,3,4,3
362699,BROWNINGS ELECTRIC COMPANY LIMITED,2016,repair and installation of machinery and equipment,9.816829834,3.489997751,2.304885415,270.0683729,20.80056995,30.81732499,75.37237802,4949273.688999998,17.51627092,13.36200913,1.140189328,5.411211371,64.2386683,3.8075605739977223,969768.0,2.7995656929965063,5,56,4,Better_returns,5,2,4,3,4,5,4,4,4,3,3,5,5,5,3
395001,SAUNDERS' MOTOR WORKS LIMITED,2016,repair and installation of machinery and equipment,-6.679115803999999,0.222675142,-7.710692383,12.77996968,81.13308429,10.77782132,9.180431801000001,9668.933006000001,-7.161307599,-6.074637349,0.18702835899999998,1.11773272,-7.487250612,0.2325428138244719,-9258.0,3.147219626294411,0,23,1,Need_more_analysis,2,0,3,5,3,2,2,0,0,1,2,0,3,0,3
432769,KEARSLEY AIRWAYS LIMITED,2016,repair and installation of machinery and equipment,12.28587824,6.135807799,1.259855516,0.0,83.83563143,34.69574405,63.0677491,6182260.147999999,15.32730558,12.84974341,0.192810244,28.621446600000002,15.32730558,0.192810244267146,814409.0,5.432067901973832,5,47,3,Reasonable_performance,5,1,0,5,4,4,4,3,4,2,5,3,3,4,5
435060,SCIENTIFIC INSTRUMENT CENTRE LIMITED(THE),2016,repair and installation of machinery and equipment,3.157310357,2.5102137630000003,3.4911573639999998,0.0,60.23932533,7.73522592,94.80405601,529137.5941,10.98749699,6.618794055,0.660045152,7.698834521,10.98749699,0.6600451523814593,36951.0,4.008143529369196,3,41,2,Moderate,4,2,0,4,2,5,3,3,3,3,3,3,3,3,4
469627,METALOCK ENGINEERING UK LIMITED,2016,repair and installation of machinery and equipment,8.496418406,1.623681792,6.602423823,14.25466731,59.41176971,29.65556929,29.07131964,4413611.862,18.04980434,11.90694575,0.572829704,3.350724627,20.04139215,0.6831681749521215,1280106.0,3.1550172717787786,4,48,3,Reasonable_performance,4,3,3,4,4,3,4,4,4,2,2,3,3,5,3
493624,MARACOM LIMITED,2016,repair and installation of machinery and equipment,4.312865497,3.719590269,1.93220339,0.455675228,75.2963194,41.17811891,94.54069201,2904999.8389999997,7.298969072,5.520898316,0.323529412,3.070175439,7.3322286660000024,0.32808616404308194,279000.0,4.238975027883325,4,46,3,Reasonable_performance,5,2,2,5,4,5,3,3,3,2,2,3,3,4,4
496990,WILFRED SCRUTON LIMITED,2016,repair and installation of machinery and equipment,1.5504010209999999,1.297270729,9.441173887,111.7006581,21.80458865,81.94688484,20.62489952,9689016.92,8.815540954,2.91332223,3.0705659819999997,38.49339687,13.36105109,3.586190621844649,713271.0,2.498650151605646,3,53,4,Better_returns,3,3,4,3,5,3,5,3,3,4,5,3,5,4,3
502473,C.E.A.TOWNE(SHIP RIGGERS)LIMITED,2016,repair and installation of machinery and equipment,-1.945616056,1.071810212,36.78882915,75.54900042,33.59739419,63.48890243,87.30167164,2109732.661,-4.207373695,-2.3135713019999997,1.3443760619999998,12.83159692,-6.910032435,2.0074496827242583,141447.0,1.5928459647015016,0,42,2,Moderate,3,4,4,4,5,5,3,0,0,3,4,0,4,3,2
518608,SUZOHAPP (UK) LTD.,2016,repair and installation of machinery and equipment,8.098562067000001,1.358740931,8.997382197,1.1544135979999999,30.93263467,4.824601938,64.72385297,6405135.702000001,57.401726000000004,17.96084233,2.221287502,9.240574963,58.06437933,2.2328316376897037,1378761.0,3.6234759730796986,4,51,4,Better_returns,3,3,2,3,2,4,4,5,5,3,3,5,4,5,3
519868,T. H. WHITE LIMITED,2016,repair and installation of machinery and equipment,2.421658687,1.647553315,7.922103853999999,6.916114802,43.95058707,29.6517083,40.32827843,34909333.97,15.48297471,6.892631907,1.268028309,20.13963549,15.75280674,1.2986679766322298,3961882.0,3.978034827153104,3,51,4,Better_returns,4,3,3,4,4,3,5,3,3,3,4,3,4,5,4
