REGISTRATION_NUMBER,COMPANY_NAME,Year,INDUSTRY_TYPE,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,PRETAX_PROFIT_PERCENTAGE_Iscore,Iscore_all,Iservice,Iservice_category,CURRENT_RATIO_Iscore,SALES_PER_NET_WORKING_CAPITAL_Iscore,GEARING_RATIO_Iscore,EQUITY_RATIO_Iscore,CREDITOR_DAYS_Iscore,DEBTOR_DAYS_Iscore,LIQUIDITY_TEST_Iscore,RETURN_CAPITAL_EMPLOYED_Iscore,RETURN_TOTAL_ASSETS_Iscore,DEBT_EQUITY_Iscore,RETURN_EQUITY_Iscore,RETURN_NET_ASSETS_Iscore,TOTAL_DEBT_RATIO_Iscore,EBITDA_Iscore,Z_Iscore
79585,ACCORD-UK LTD,2013,manufacture of basic pharmaceutical products and pharmaceutical preparations,18.65084101,1.5309120230000002,4.189321827,12.88891385,39.11386427,22.26320094,77.54525562,155705999.6,52.47375752,23.16761114,1.4280017969999999,19.77808722,59.23705493,1.5572844984973175,46206000.0,3.0533938671717857,5,49,4,Better_returns,3,3,2,4,3,5,6,4,4,3,4,4,3,1,3
119006,NOVARTIS PHARMACEUTICALS UK LIMITED,2013,manufacture of basic pharmaceutical products and pharmaceutical preparations,-2.9365621230000003,1.00916979,365.43596549999995,9682.692308,0.276855911,14.11651644,42.60670732,165850999.6,-26.49236616,-7.175182352,263.3717949,11.27612981,-2591.666667,360.198717948718,223000.0,2.2727457514430345,0,38,2,Moderate,2,4,3,2,3,4,6,0,0,4,4,0,4,2,2
122029,D.D.D. LIMITED,2013,manufacture of basic pharmaceutical products and pharmaceutical preparations,5.557496791,1.402748044,7.6411300460000025,27.04509959,42.96595782,58.76647062,98.83818431,20125538.61,19.228491899999998,9.05176365,1.357295256,12.72678031,23.21371151,2.050867885537895,3337247.0,2.657810078255385,4,50,4,Better_returns,3,3,2,4,5,5,5,3,3,3,4,3,3,4,3
135937,JOHN WYETH & BROTHER LIMITED,2013,manufacture of basic pharmaceutical products and pharmaceutical preparations,19.51754119,1.7868442919999998,0.498521815,2.159049185,58.35495278,12.33837873,0.10667186199999999,374083000.0,5.192129525,3.09389791,0.692516597,8.917329307000001,5.301860017,0.7136506025292002,6151000.0,1.4544085206563917,5,34,2,Moderate,4,1,2,4,3,2,1,2,2,3,3,1,2,4,2
195373,GUERBET ARGENTINA LIMITED,2013,manufacture of basic pharmaceutical products and pharmaceutical preparations,-7.796202192999999,1.6952285790000001,2.687028387,0.0,49.82451742,111.969778,130.7615673,13571999.61,-14.66666667,-7.307595889,1.007044025,20.88125167,-14.66666667,1.0070440251572328,181000.0,1.829316559521948,0,38,2,Moderate,4,2,0,4,5,5,5,0,0,3,5,0,3,2,2
197071,MENTHOLATUM COMPANY LIMITED(THE),2013,manufacture of basic pharmaceutical products and pharmaceutical preparations,9.085556003999999,2.6213466309999998,3.2712136160000003,12.7678481,67.14585661,29.91019304,57.59164281,15768015.18,16.34995281,12.207860499999999,0.37729760700000003,15.46524935,18.18110769,0.4892951709988336,3646316.0,3.672975552368901,5,45,3,Reasonable_performance,4,2,2,5,4,4,5,2,3,2,4,2,2,4,4
203230,WELEDA (U.K.) LIMITED,2013,manufacture of basic pharmaceutical products and pharmaceutical preparations,-1.190966393,1.689613908,5.696221412000001,472.71248319999995,13.03147713,8.399709398999999,63.3305206,2513249.187,-2.142309387,-1.4694284180000001,2.4102517569999997,20.68578675,-11.27599276,6.673727158859454,231968.0,1.7160935676019735,0,36,2,Moderate,4,3,3,3,2,4,3,0,0,3,5,0,4,2,2
209905,UCB PHARMA LIMITED,2013,manufacture of basic pharmaceutical products and pharmaceutical preparations,22.53348304,2.590035854,0.9498960129999999,0.47301611600000004,91.55469711,40.87332585,136.3634614,213822999.8,14.28484272,10.06170165,0.421709703,12.85989253,14.35241233,0.6404891783859261,27635000.0,2.4150637798531283,5,41,2,Moderate,4,1,1,5,4,5,1,2,3,2,4,2,2,5,3
215668,NORGINE LIMITED,2013,manufacture of basic pharmaceutical products and pharmaceutical preparations,5.153810684,1.7740362980000002,7.3544230210000014,17.37981867,62.16320324,19.75871155,8.790198274,23654999.88,10.86938401,7.9310694370000006,0.434870524,2.1250247019999997,12.75846324,0.608668710455939,7406000.0,3.35084965520298,4,39,2,Moderate,4,3,2,4,3,2,5,2,2,2,2,2,2,4,3
235815,THOMPSON AND CAPPER LIMITED,2013,manufacture of basic pharmaceutical products and pharmaceutical preparations,14.12895792,3.343009395,2.3877481169999997,9.333665326,77.72638405,28.4046457,66.30339663,14335415.38,19.87987185,15.88481422,0.274976016,11.13151845,21.73539255,0.4011020616151424,4039699.0,3.4332677814286936,5,50,4,Better_returns,5,2,2,5,4,5,5,3,4,2,4,3,2,4,3
249879,A NELSON & CO LIMITED,2013,manufacture of basic pharmaceutical products and pharmaceutical preparations,26.37632131,2.206893617,5.626670203,28.936946999999996,53.83624836,14.07489301,35.558969299999994,14831955.58,78.92118841,54.78299694,0.568115088,6.177979722000001,101.75857090000001,0.8574845581827049,9185411.0,4.595262110583638,5,48,4,Better_returns,4,3,2,4,3,3,5,4,4,2,3,4,3,4,4
284385,ELI LILLY AND COMPANY LIMITED,2013,manufacture of basic pharmaceutical products and pharmaceutical preparations,14.53851783,4.039672127,1.6292473840000001,49.4013904,56.08328508,8.481169292999999,33.10513877,621955998.2,13.92996627,11.67180837,0.28904855100000004,36.33311387,20.81156329,0.7830624555290425,103532000.0,2.6412278511676166,5,38,2,Moderate,5,2,3,4,2,3,1,2,3,2,5,3,2,1,3
