REGISTRATION_NUMBER,COMPANY_NAME,SIC_CODE,INDUSTRY_TYPE,INDUSTRY_CODE,DISSOLVED/REMOVED/LIVE,LIQUIDATION,ACCOUNTING_FROM_DATE,ACCOUNTING_TO_DATE,Year,WEEKS,MONTHS,CONSOLIDATED-ACCOUNTS,ACCOUNTS_FORMAT,TURNOVER,EXPORT,COST_OF_SALES,GROSS_PROFIT,WAGES_AND_SALARIES,OPERATING_PROFITS,DEPRECIATION,INTEREST_PAYMENTS,PRETAX_PROFITS,TAXATION,PROFIT_AFTER_TAX,DIVIDENDS_PAYABLE,RETAINED_PROFITS,TANGIBLE_ASSETS,INTANGIBLE_ASSETS,TOTAL_FIXED_ASSETS,TOTAL_CURRENT_ASSETS,TRADE_DEBTORS,STOCK,CASH,OTHER_CURRENT_ASSETS,INCREASE_IN_CASH,MISCELANEOUS_CURRENT_ASSETS,TOTAL_ASSETS,TOTAL_CURRENT_LIABILITIES,TRADE_CREDITORS,BANK_OVERDRAFT,OTHER_SHORTTERM_FIN,MISC_CURRENT_LIABILITIES,OTHER_LONGTERM_FIN,TOTAL_LONGTERM_LIAB,BANK_OD_LTL,TOTAL_LIAB,NET_ASSETS,WORKING_CAPITAL,PAIDUP_EQUITY,SHAREHOLDER_FUNDS,P&L_ACCOUNT_RESERVE,SUNDRY_RESERVES,REVALUATION_RESERVE,NETWORTH,NET_CASHFLOW_FROM_OPERATIONS,NET_CASHFLOW_BEFOR_FINANCING,NET_CASHFLOW_FROM_FINANCING,CONTINGENT_LIAB,CAPITAL_EMPLOYED,EMPLOYEES_COUNT,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,Z1,Z2,Z3,Z4,Z5
107182,VINCENT TIMBER LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/10/2013,30/09/2014,2014,52,12,N,1,11174135.0,0.0,8154027.0,3020108.0,1520535.0,333878.0,55932.0,134959.0,198919.0,-65142.0,133777.0,0.0,133777.0,317349,0.0,317349.0,5547784.0,2126538.0,3215014.0,24620.0,181612.0,-11396.0,0.0,5865133.0,4009782.0,1688469.0,1497778,400669.0,422866.0,7213.0,0.0,1504991,4016995.0,1848138,1538002.0,870000.0,1848138,978135.0,0.0,1848138.0,-48982.0,-198407,187011.0,0.0,1855351,49.0,1,1.780173588,1.383562498,7.265357912000001,81.43282590000003,31.51058979,55.15336847,69.46277005,5547783.198,10.72136755,3.391551394,2.169633436,28.77192731,10.76321141,2.1735362835459258,389810.0,2.7281076415698857,0.3146735802922116,0.031932404601907584,0.21932546116175028,0.2760478417324393,1.8861283537815767
158479,ROYAL BRITISH LEGION INDUSTRIES LTD.,16290,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/04/2013,31/03/2014,2014,52,12,N,1,15479000.0,0.0,0.0,0.0,8058000.0,0.0,646000.0,0.0,230000.0,0.0,230000.0,0.0,230000.0,19274000,0.0,19274000.0,4449000.0,1596000.0,290000.0,1644000.0,919000.0,6000.0,0.0,23723000.0,2371000.0,975000.0,0,0.0,1396000.0,3070000.0,0.0,3558000,5929000.0,17794000,2078000.0,0.0,17794000,8473000.0,670000.0,17794000.0,204000.0,-84000,90000.0,0.0,21352000,375.0,1,1.485884101,1.87642345,7.448989413,19.9955041,75.00737681,22.99082628,37.6342141,4448999.8780000005,1.077182465,0.969523247,0.133247162,1.87350604,1.292570529,0.3332022029897718,646000.0,2.655221302477667,0.10511318130084728,0.01357332546473886,0.08986215908611896,1.8007083825265644,0.6459642540993972
201929,HOWARTH TIMBER & BUILDING SUPPLIES LIMITED,16290,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/04/2013,31/03/2014,2014,52,12,N,1,63200980.0,0.0,0.0,0.0,9223060.0,1880948.0,889831.0,15397.0,2048462.0,-509009.0,1539453.0,4000000.0,-2460547.0,2172473,0.0,2172473.0,19621742.0,6931908.0,6699673.0,3720939.0,2269222.0,0.0,0.0,21794215.0,11980130.0,5990483.0,0,4082558.0,1907089.0,215152.0,0.0,215152,12195282.0,9598933,7641612.0,48000.0,9598933,9550933.0,0.0,9598933.0,0.0,0,0.0,3261381.0,9814085,328.0,1,3.241187083,1.637857185,8.270634521,2.241415791,44.04349044,34.59639858,40.03334157,19621741.44,20.87267432,9.399108892000001,1.248068926,10.60058404,21.34051774,1.2704830839010959,2770779.0,4.025392698537482,0.4207508460387309,-0.15805872338141108,0.41954118099688376,0.4722613056426248,2.8708980892406535
214769,BAMPTON PACKAGING LIMITED,16240,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,R,01/04/2013,31/03/2014,2014,52,12,N,1,4877889.0,0.0,3526027.0,1351862.0,1454646.0,55493.0,21132.0,34056.0,21437.0,-6912.0,14525.0,0.0,14525.0,104553,45365.0,149918.0,3162754.0,998189.0,500165.0,703.0,1663697.0,0.0,0.0,3312672.0,1663925.0,712319.0,7045,726800.0,217761.0,0.0,0.0,22244,1679124.0,1633548,1498829.0,36001.0,1588183,1573546.0,0.0,1633548.0,0.0,0,0.0,0.0,1648747,64.0,1,0.439472895,1.900779182,3.254466654,1.361698585,49.99677104,53.30101505,74.69193846,3162753.699,1.300199485,0.647121116,1.018595719,10.25371836,1.312296914,1.0572610335206962,76625.0,2.650687252435774,0.5429438229924363,0.006138549183257502,0.07633188555945171,0.5675041271520149,1.4577688675486131
254946,LBS BUILDERS MERCHANTS LIMITED,16230,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/01/2014,31/12/2014,2014,52,12,N,1,36994000.0,0.0,24834000.0,12160000.0,4959000.0,1664000.0,207000.0,27000.0,1643000.0,-358000.0,1285000.0,0.0,1285000.0,1226000,0.0,1226000.0,10662000.0,4366000.0,3294000.0,2044000.0,958000.0,0.0,0.0,11888000.0,6071000.0,3784000.0,71000,753000.0,1463000.0,1000.0,0.0,182000,6182000.0,5706000,4591000.0,2000.0,5706000,5703000.0,0.0,5706000.0,0.0,0,0.0,0.0,5817000,231.0,1,4.441260745,1.7562180859999998,8.057939447,3.1896249560000003,47.99798116,37.33470292,43.07698546,10661999.46,28.24479972,13.82065949,1.063967753,8.904146618,28.79425166,1.0834209603925693,1871000.0,4.76868695770685,0.4634253028263795,0.15132907133243606,0.5193724764468372,0.5538013587835652,3.0807587483176317
269521,WATFORD TIMBER COMPANY LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/02/2013,31/01/2014,2014,52,12,N,1,7827138.0,0.0,5984321.0,1842817.0,2006042.0,170776.0,0.0,1722.0,170758.0,0.0,170758.0,0.0,170758.0,0,0.0,0.0,2177690.0,899213.0,970078.0,220046.0,88353.0,-402432.0,0.0,2177690.0,1759941.0,682477.0,0,905247.0,172217.0,0.0,0.0,0,1759941.0,417749,417749.0,12893.0,417749,397288.0,0.0,417749.0,-127699.0,-141360,-261072.0,0.0,417749,66.0,1,2.181614787,1.237365343,18.73646137,0.0,19.18312524,31.82569478,41.93266364,2177689.449,40.87574117,7.841244622,4.212914932,12.39377663,40.87574117,4.21291493217219,170776.0,4.29947894371026,0.2301975028585336,0.10977742470232216,0.258788349122235,0.14241920609838624,3.5582964609287826
305654,MERRITT & FRYERS LIMITED,16230,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/10/2013,30/09/2014,2014,52,12,N,1,8505693.0,0.0,6891442.0,1614251.0,1284954.0,679197.0,69294.0,46312.0,632135.0,-161617.0,470518.0,263135.0,207383.0,2466817,0.0,2466817.0,3032007.0,1119629.0,1636158.0,251202.0,25018.0,-69042.0,0.0,5498824.0,2445601.0,714478.0,0,0.0,1731123.0,0.0,0.0,8000,2453601.0,3045223,586406.0,500.0,3045223,982265.0,2022458.0,3045223.0,292142.0,-69042,0.0,0.0,3053223,57.0,1,7.431904725,1.239779915,14.50478508,0.262706541,55.37953206,30.6599909,48.04600695,3032006.331,20.7038595,11.49582165,0.803094223,19.23603403,20.75824989,0.8057212887200708,748491.0,2.9059873738847286,0.1279704896901592,0.05279968953361664,0.4491906451270308,0.744674378597009,1.5313521709369131
321764,STONEHAM PLC,16230,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/01/2014,31/12/2014,2014,52,12,N,1,4926675.0,0.0,3318129.0,1608546.0,2048593.0,-111536.0,133326.0,13488.0,-125024.0,16383.0,-108641.0,0.0,-108641.0,815903,0.0,815903.0,1586457.0,624834.0,690362.0,210698.0,60563.0,-162522.0,0.0,2402360.0,634199.0,229101.0,34114,99326.0,271658.0,29812.0,0.0,346458,946543.0,1455817,952258.0,100000.0,1455817,1260817.0,0.0,1455817.0,-21637.0,-65001,-97521.0,0.0,1768161,69.0,1,-2.537695302,2.501512932,5.173676672,23.79818343,60.59945221,16.97328624,46.29175052,1586455.9109999996,-7.070849317,-5.204215854,0.435630989,14.01273678,-8.587892572000001,0.6501799333295325,21790.0,3.3953599085365247,0.4756612664213523,-0.06331166020080252,0.029931817046570868,0.9228214671705351,2.0302570180988693
325017,GEORGE WOOD & SONS (ENFIELD) LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/04/2013,31/03/2014,2014,52,12,N,1,5271213.0,0.0,2080540.0,3190673.0,2092554.0,179882.0,103278.0,9233.0,207048.0,-14631.0,192417.0,0.0,192417.0,667891,0.0,667891.0,1016261.0,642595.0,344886.0,13780.0,15000.0,0.0,0.0,1684152.0,745199.0,335461.0,150112,43853.0,215773.0,187933.0,0.0,346669,941756.0,742396,271062.0,2500.0,742396,739896.0,0.0,742396.0,0.0,0,0.0,0.0,938953,58.0,1,3.927900466,1.363744449,19.44652146,46.69596819,44.08129432,23.22866957,44.49586367,1016260.537,22.05094398,12.29390221,1.003775613,6.54282041,27.88915889,1.2685359296116898,283160.0,4.479505258091432,0.19313838655893287,0.1599521895885882,0.5548359055477177,0.4729862087419671,3.098592567654226
331922,REX BOUSFIELD LIMITED,16290,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/04/2013,31/03/2014,2014,52,12,Y,1,14042688.0,880619.0,10892247.0,3150441.0,2804555.0,-1136559.0,272141.0,62394.0,-1198954.0,-12644.0,-1211598.0,0.0,-1211598.0,2431284,0.0,2431284.0,4762114.0,2573232.0,2091833.0,3791.0,93258.0,-233674.0,0.0,7193398.0,4044048.0,1752071.0,1578468,78816.0,634693.0,9157.0,0.0,1606597,4072177.0,3121221,718066.0,122500.0,3121221,1948240.0,892981.0,3121221.0,126736.0,-100984,-132690.0,0.0,3149350,74.0,1,-8.537923794,1.177561196,19.55626363,51.47334969,43.39007796,45.54013555,66.88389573,4762113.483,-38.06988744,-16.66742199,1.295662178,14.89624351,-38.41298005,1.3046743566059564,-864418.0,1.8799541803873787,0.11978750515403153,-0.2358047198278199,-0.3965552024231108,0.4598848723913523,1.932641725092925
