REGISTRATION_NUMBER,COMPANY_NAME,SIC_CODE,INDUSTRY_TYPE,INDUSTRY_CODE,DISSOLVED/REMOVED/LIVE,LIQUIDATION,ACCOUNTING_FROM_DATE,ACCOUNTING_TO_DATE,Year,WEEKS,MONTHS,CONSOLIDATED-ACCOUNTS,ACCOUNTS_FORMAT,TURNOVER,EXPORT,COST_OF_SALES,GROSS_PROFIT,WAGES_AND_SALARIES,OPERATING_PROFITS,DEPRECIATION,INTEREST_PAYMENTS,PRETAX_PROFITS,TAXATION,PROFIT_AFTER_TAX,DIVIDENDS_PAYABLE,RETAINED_PROFITS,TANGIBLE_ASSETS,INTANGIBLE_ASSETS,TOTAL_FIXED_ASSETS,TOTAL_CURRENT_ASSETS,TRADE_DEBTORS,STOCK,CASH,OTHER_CURRENT_ASSETS,INCREASE_IN_CASH,MISCELANEOUS_CURRENT_ASSETS,TOTAL_ASSETS,TOTAL_CURRENT_LIABILITIES,TRADE_CREDITORS,BANK_OVERDRAFT,OTHER_SHORTTERM_FIN,MISC_CURRENT_LIABILITIES,OTHER_LONGTERM_FIN,TOTAL_LONGTERM_LIAB,BANK_OD_LTL,TOTAL_LIAB,NET_ASSETS,WORKING_CAPITAL,PAIDUP_EQUITY,SHAREHOLDER_FUNDS,P&L_ACCOUNT_RESERVE,SUNDRY_RESERVES,REVALUATION_RESERVE,NETWORTH,NET_CASHFLOW_FROM_OPERATIONS,NET_CASHFLOW_BEFOR_FINANCING,NET_CASHFLOW_FROM_FINANCING,CONTINGENT_LIAB,CAPITAL_EMPLOYED,EMPLOYEES_COUNT,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,Z1,Z2,Z3,Z4,Z5
107182,VINCENT TIMBER LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/10/2018,30/09/2019,2019,52,12,N,1,11079153.0,0.0,8118178.0,2960975.0,1727000.0,27524.0,73920.0,67031.0,-39507.0,5460.0,-34047.0,0.0,-34047.0,483363,0.0,483363.0,5109880.0,1837154.0,2933261.0,263020.0,76445.0,549534.0,0.0,5593243.0,3420701.0,840810.0,1058870,593573.0,927448.0,24432.0,0.0,1083302,3445133.0,2148110,1689179.0,870000.0,2148110,1278107.0,0.0,2148110.0,1036981.0,934163,-384629.0,0.0,2172542,49.0,1,-0.356588631,1.4938107719999998,6.558898139,50.43047144,38.40544743,27.70028088,60.52459155,5109879.142,-1.818468872,-0.7063344109999999,1.592423572,26.47549862,-1.839151626,1.6037972915725918,101444.0,2.748848145818711,0.3624042080774964,-0.008522032745582482,0.05985171750985966,0.37411211700680347,1.9610021359701342
132673,WOODLANDS HOME & GARDEN GROUP LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/12/2018,30/11/2019,2019,52,12,N,1,17853874.0,0.0,9487338.0,8366536.0,3435578.0,2104125.0,62841.0,3767.0,2114119.0,142296.0,2256415.0,0.0,2256415.0,834645,0.0,834645.0,6233378.0,1571231.0,1187282.0,2867878.0,606987.0,0.0,0.0,7068023.0,1921179.0,531859.0,504045,100.0,885175.0,0.0,75378.0,579423,1996557.0,5071466,4312199.0,1675.0,5071466,4848775.0,0.0,5071466.0,0.0,0,0.0,0.0,5146844,107.0,1,11.84123401,3.24455868,4.140317736,11.42515793,71.75225661,10.87318836,32.12184174,6233377.382,41.0760264,29.91103736,0.378821232,6.649996522,41.68654586,0.39368439027295066,2166966.0,6.215607752929957,0.7321196889144248,0.4469398302750288,1.0117380489565468,1.524063475272682,2.5007467095112736
158479,ROYAL BRITISH LEGION INDUSTRIES LTD.,16290,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/04/2018,31/03/2019,2019,52,12,N,1,22343000.0,0.0,0.0,0.0,9956000.0,0.0,723000.0,0.0,1924000.0,0.0,1924000.0,0.0,1924000.0,23846000,0.0,23846000.0,6065000.0,1595000.0,526000.0,3170000.0,774000.0,-995000.0,0.0,29911000.0,3200000.0,1057000.0,0,0.0,2143000.0,0.0,1934000.0,1934000,5134000.0,24777000,2865000.0,0.0,24777000,7141000.0,0.0,24777000.0,2461000.0,-995000,0.0,0.0,26711000,416.0,1,8.611198137999999,1.8953125,7.798603839,7.805626186,82.83574605,17.26737681,26.05625923,6064999.836,7.2030249710000005,6.432416168,0.129152036,2.354204896,7.765266174,0.20720829801832344,723000.0,3.919911277498912,0.11494099160843838,0.09005382635150948,0.07976664103507071,2.8956369302687963,0.7395128882350974
201929,HOWARTH TIMBER & BUILDING SUPPLIES LIMITED,16290,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/04/2018,31/03/2019,2019,52,12,N,1,102472000.0,0.0,0.0,0.0,15730000.0,1242000.0,1984000.0,95000.0,545000.0,-35000.0,510000.0,0.0,510000.0,11568000,724000.0,12292000.0,28742000.0,11816000.0,11849000.0,1303000.0,3774000.0,0.0,0.0,41034000.0,21892000.0,18605000.0,318000,2301000.0,668000.0,550000.0,2088000.0,2406000,23980000.0,17054000,6850000.0,48000.0,16330000,17006000.0,0.0,17054000.0,0.0,0,0.0,812000.0,19142000,500.0,1,0.531852604,1.312899689,14.95941606,14.10812713,42.30711982,66.27005426,42.08798501,28741999.46,2.847142409,1.328166886,1.283687112,11.56315872,3.195731207,1.46846295162278,3226000.0,3.358024619873192,0.20032168445679194,0.017400204708290682,0.25943851440269045,0.4085904920767306,2.4722737242286885
254946,LBS BUILDERS MERCHANTS LIMITED,16230,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/01/2019,31/12/2019,2019,52,12,N,1,59516000.0,0.0,38366000.0,21150000.0,9181000.0,2860000.0,162000.0,0.0,2891000.0,-559000.0,2332000.0,0.0,2332000.0,1534000,114000.0,1648000.0,20476000.0,5347000.0,6673000.0,6464000.0,566000.0,0.0,0.0,22124000.0,6550000.0,5002000.0,0,0.0,1548000.0,0.0,0.0,53000,6603000.0,15521000,13926000.0,2000.0,15407000,15518000.0,0.0,15521000.0,0.0,0,0.0,0.0,15574000,364.0,1,4.857517306,3.12610687,4.273732587,0.341472843,70.51794639,30.67628873,32.79210632,20475998.98,18.5629896,13.06725728,0.422008891,11.21211103,18.62637717,0.42857142857142855,3022000.0,5.416879406978847,0.7553426143554511,0.14756825167239196,0.4507593563550895,1.4,2.6632091845959143
269521,WATFORD TIMBER COMPANY LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/02/2018,31/01/2019,2019,52,12,N,1,10473494.0,0.0,8254283.0,2219211.0,2355334.0,27408.0,0.0,0.0,29274.0,-7333.0,21941.0,20000.0,1941.0,0,0.0,0.0,2603981.0,1093873.0,1020000.0,351001.0,139107.0,-193275.0,0.0,2603981.0,1530659.0,465565.0,0,659407.0,405687.0,0.0,0.0,0,1530659.0,1073322,1073322.0,14093.0,1073322,1051661.0,0.0,1073322.0,-100363.0,-165885,-27390.0,0.0,1073322,67.0,1,0.279505579,1.70121562,9.7580167,0.0,41.21850351,16.22488398,38.12134184,2603980.3340000003,2.727420103,1.124201751,1.426094872,9.738870333,2.727420103,1.4260948718092057,27408.0,4.933016235964359,0.4946220421731187,0.0010435560013686736,0.034733893987705745,0.4207293721201129,3.981887371682052
305654,MERRITT & FRYERS LIMITED,16230,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/10/2018,30/09/2019,2019,52,12,N,1,8452655.0,0.0,6248393.0,2204262.0,1417807.0,1260786.0,99947.0,58890.0,1203576.0,-66403.0,1137173.0,2783630.0,-1646457.0,353405,0.0,353405.0,4236613.0,798170.0,1848250.0,1424135.0,166058.0,0.0,0.0,4590018.0,2498813.0,616959.0,0,8200.0,1873654.0,0.0,0.0,60000,2558813.0,2031205,1737800.0,500.0,2031205,1990705.0,0.0,2031205.0,0.0,0,0.0,0.0,2091205,57.0,1,14.23902904,1.6954502,4.863997583,2.953911594,44.25265870000001,26.64133754,34.46633632,4236612.26,57.55418527,26.22159652,1.230212115,21.86591077,59.25428502,1.2597512314118962,1360733.0,3.2298396283848505,0.4543250157188926,-0.5021853509071206,0.9783009347675758,0.4762845116075305,1.823114517197972
321764,STONEHAM PLC,16230,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/01/2019,31/12/2019,2019,52,12,N,1,5795464.0,0.0,3868190.0,1927274.0,2424618.0,-123536.0,153059.0,12409.0,-135945.0,148754.0,12809.0,119731.0,-106922.0,613006,59000.0,672006.0,2198282.0,832629.0,667299.0,468105.0,230249.0,-80456.0,0.0,2870288.0,768820.0,124400.0,0,88189.0,556231.0,96598.0,0.0,188476,957296.0,1912992,1429462.0,100000.0,1853992,1717992.0,0.0,1912992.0,-270773.0,130707,-211163.0,0.0,2101468,74.0,1,-2.34571382,2.859293463,4.0542973510000015,9.852419665,68.04681697,7.834748003,52.43921539,2198281.132,-6.469049255,-4.736284303,0.401893996,11.51416004,-7.1064071360000005,0.5163431125916401,29523.0,3.740365158887239,0.5976244892498592,-0.05215183981537741,0.03394290050336412,1.1620180174157209,1.998931591533672
325017,GEORGE WOOD & SONS (ENFIELD) LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/04/2018,31/03/2019,2019,52,12,N,1,5928371.0,0.0,2292300.0,3636071.0,0.0,176980.0,135852.0,0.0,181360.0,-51431.0,129929.0,0.0,129929.0,647564,0.0,647564.0,1345094.0,696759.0,316002.0,177252.0,155081.0,0.0,0.0,1992658.0,985385.0,483473.0,98107,33368.0,370437.0,85082.0,0.0,237716,1124994.0,867664,359709.0,2500.0,867664,865164.0,0.0,867664.0,0.0,0,0.0,0.0,1007273,63.0,1,3.05918776,1.36504412,16.48101938,27.39724133,43.54304652,29.76663319,42.89829955,1345093.679,18.00504928,9.101411281,1.135675792,5.330334421,20.90210035,1.2965779380036513,312832.0,4.234093323475396,0.21662061427500354,0.09128540873546792,0.518074652047667,0.4627566013685406,2.9453560470487163
365289,PALMER TIMBER LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/10/2018,30/09/2019,2019,52,12,N,1,29707829.0,0.0,25290560.0,4417269.0,4006956.0,164067.0,359975.0,248316.0,-54249.0,-7639.0,-61888.0,0.0,-61888.0,4977541,0.0,4977541.0,12280133.0,4417321.0,5974023.0,631.0,1888158.0,0.0,0.0,17257674.0,13094725.0,3983111.0,8328140,5775.0,777699.0,0.0,0.0,9621016,14387601.0,2870073,-814592.0,101552.0,2870073,1084228.0,0.0,2870073.0,0.0,0,0.0,0.0,4162949,97.0,1,-0.18260843,0.937792355,-36.46958109,335.2185119,16.63070585,48.93779061,54.27263517,12280132.54,-1.303138712,-0.314347113,4.562505901000001,20.1092547,-1.890160982,5.0129738860300765,524042.0,1.862446637875859,-0.05664207123161556,-0.005020560708239128,0.10020693402830533,0.1196894325885184,1.7042129031988897
