REGISTRATION_NUMBER,COMPANY_NAME,SIC_CODE,INDUSTRY_TYPE,INDUSTRY_CODE,DISSOLVED/REMOVED/LIVE,LIQUIDATION,ACCOUNTING_FROM_DATE,ACCOUNTING_TO_DATE,Year,WEEKS,MONTHS,CONSOLIDATED-ACCOUNTS,ACCOUNTS_FORMAT,TURNOVER,EXPORT,COST_OF_SALES,GROSS_PROFIT,WAGES_AND_SALARIES,OPERATING_PROFITS,DEPRECIATION,INTEREST_PAYMENTS,PRETAX_PROFITS,TAXATION,PROFIT_AFTER_TAX,DIVIDENDS_PAYABLE,RETAINED_PROFITS,TANGIBLE_ASSETS,INTANGIBLE_ASSETS,TOTAL_FIXED_ASSETS,TOTAL_CURRENT_ASSETS,TRADE_DEBTORS,STOCK,CASH,OTHER_CURRENT_ASSETS,INCREASE_IN_CASH,MISCELANEOUS_CURRENT_ASSETS,TOTAL_ASSETS,TOTAL_CURRENT_LIABILITIES,TRADE_CREDITORS,BANK_OVERDRAFT,OTHER_SHORTTERM_FIN,MISC_CURRENT_LIABILITIES,OTHER_LONGTERM_FIN,TOTAL_LONGTERM_LIAB,BANK_OD_LTL,TOTAL_LIAB,NET_ASSETS,WORKING_CAPITAL,PAIDUP_EQUITY,SHAREHOLDER_FUNDS,P&L_ACCOUNT_RESERVE,SUNDRY_RESERVES,REVALUATION_RESERVE,NETWORTH,NET_CASHFLOW_FROM_OPERATIONS,NET_CASHFLOW_BEFOR_FINANCING,NET_CASHFLOW_FROM_FINANCING,CONTINGENT_LIAB,CAPITAL_EMPLOYED,EMPLOYEES_COUNT,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,Z1,Z2,Z3,Z4,Z5
107182,VINCENT TIMBER LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/04/2012,31/03/2013,2013,52,12,N,1,9096730.0,0.0,7028035.0,2068695.0,1647796.0,-876144.0,73321.0,69208.0,-945352.0,178818.0,-766534.0,0.0,-766534.0,367959,0.0,367959.0,4430853.0,1582921.0,2610515.0,9219.0,228198.0,329804.0,0.0,4798812.0,3129700.0,1176776.0,1353357,298476.0,301091.0,2952.0,0.0,1356309,3132652.0,1666160,1301153.0,870000.0,1666160,796157.0,0.0,1666160.0,392558.0,341345,-11541.0,0.0,1669112,51.0,1,-10.39221786,1.4157436819999998,6.991283884,81.40328659999999,34.72025993,47.21732315,63.51361039,4430852.166,-56.63802070000001,-19.69970901,1.878391031,28.69729013,-56.73836846,1.8801627694819223,-802823.0,1.7454499064650588,0.3253687787727463,-0.2236277645383899,-0.5520774516692881,0.31912130680330913,1.8766650370966813
107182,VINCENT TIMBER LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/04/2013,30/09/2013,2013,26,6,N,1,5669463.0,0.0,4155010.0,1514453.0,712337.0,128888.0,32586.0,77442.0,51446.0,-3245.0,48201.0,0.0,48201.0,336568,0.0,336568.0,5312063.0,2112046.0,2904184.0,34510.0,261323.0,-117624.0,0.0,5648631.0,3932794.0,1840710.0,1496272,197997.0,397815.0,1476.0,0.0,1497748,3934270.0,1714361,1379269.0,870000.0,1714361,844358.0,0.0,1714361.0,34691.0,-43367,-74257.0,0.0,1715837,48.0,1,0.907422802,1.350709699,4.110483887,87.36479656,30.3500264,118.5049007,135.9735111,5312062.262,2.998303452,0.910769353,2.294029087,51.22502784,3.000884878,2.2948900494119973,161474.0,1.6543962241346817,0.29301308582557434,0.011946505268267656,0.09433510526709922,0.2614504342609938,0.9936510935127466
158479,ROYAL BRITISH LEGION INDUSTRIES LTD.,16290,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/04/2012,31/03/2013,2013,52,12,N,1,12762000.0,0.0,0.0,0.0,6489000.0,0.0,556000.0,0.0,-418000.0,0.0,-418000.0,0.0,-418000.0,19241000,0.0,19241000.0,4021000.0,1454000.0,268000.0,1638000.0,661000.0,975000.0,0.0,23262000.0,2097000.0,793000.0,0,0.0,1304000.0,3000000.0,0.0,3725000,5822000.0,17440000,1924000.0,0.0,17440000,7964000.0,1152000.0,17440000.0,-922000.0,975000,0.0,0.0,21165000,323.0,1,-3.275348691,1.917501192,6.633056132999999,21.35894495,74.97205743,22.68022254,41.58517474,4020999.872,-1.974958658,-1.796922019,0.120240826,2.099984328,-2.396788991,0.3338302752293578,556000.0,2.493424884652273,0.09925199896827444,-0.0251569082624022,0.07887541913850915,1.7973205084163515,0.5431338663915398
201929,HOWARTH TIMBER & BUILDING SUPPLIES LIMITED,16290,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/04/2012,31/03/2013,2013,52,12,N,1,53000640.0,0.0,0.0,0.0,8638807.0,321094.0,845884.0,11451.0,479380.0,-3601.0,475779.0,3000300.0,-2524521.0,2336486,76922.0,2413408.0,18370980.0,5310924.0,5980289.0,2269479.0,4810288.0,0.0,0.0,20784388.0,8479768.0,4533262.0,0,2898648.0,1047858.0,245140.0,0.0,245140,8724908.0,12059480,9891212.0,48000.0,11982558,12011480.0,0.0,12059480.0,0.0,0,0.0,3261381.0,12304620,310.0,1,0.904479644,2.166448422,5.358356489,2.032757631,58.23735265,31.21925754,36.57478966,18370979.29,3.895935023,2.306442701,0.703161994,11.2834279,3.975129939,0.7281340094494013,1166978.0,3.934858386027884,0.5710754822321447,-0.17004731628374142,0.18528461843572205,0.8240241387072504,2.5245214629365083
214769,BAMPTON PACKAGING LIMITED,16240,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,R,01/04/2012,31/03/2013,2013,52,12,N,1,4698785.0,0.0,3409170.0,1289615.0,1392289.0,53632.0,14446.0,20549.0,33083.0,-2317.0,30766.0,0.0,30766.0,1808390,55637.0,1864027.0,1615333.0,1039308.0,451029.0,23416.0,101580.0,0.0,0.0,3479360.0,1573061.0,679243.0,0,706217.0,187601.0,0.0,0.0,287276,1860337.0,1619023,42272.0,36001.0,1563386,1559021.0,0.0,1619023.0,0.0,0,0.0,0.0,1906299,61.0,1,0.704075628,1.026872448,111.1559661,17.74378746,47.28837584,52.76336223,80.73308738,1615332.7130000002,1.73545703,0.950835786,0.971611274,9.598843105,2.043392836,1.189940935891712,68078.0,1.9327231405637244,0.014579232962383884,0.012379403108617676,0.064568598822772,0.5042267073116322,1.3369691983583187
215881,ATKINSON & KIRBY LIMITED,16220,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,29/09/2012,28/09/2013,2013,52,12,N,1,12752783.0,0.0,9541027.0,3211756.0,1997239.0,621495.0,108950.0,102000.0,2005504.0,-163781.0,1841723.0,147686.0,1694037.0,566107,0.0,566107.0,8187900.0,2333722.0,3233302.0,933883.0,1686993.0,0.0,0.0,8754007.0,1939264.0,454935.0,0,414892.0,1069437.0,0.0,0.0,0,1939264.0,6814743,6248636.0,52500.0,6814743,6762196.0,0.0,6814743.0,0.0,0,0.0,10000.0,6814743,85.0,1,15.72601055,4.2221688230000005,2.040890684,0.0,77.84712761,13.02078731,66.79393274,8187898.333,29.42890143,22.90955445,0.284568912,25.35369731,29.42890143,0.28456891184304384,730445.0,4.953519637421134,0.8565635371321955,0.27092185327244994,0.27535601696457396,2.108452381934589,1.4422258481173251
254946,LBS BUILDERS MERCHANTS LIMITED,16230,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/01/2013,31/12/2013,2013,52,12,N,1,31302000.0,0.0,21427000.0,9875000.0,4806000.0,677000.0,182000.0,27000.0,656000.0,-168000.0,488000.0,0.0,488000.0,1091000,0.0,1091000.0,8810000.0,3482000.0,3019000.0,1692000.0,617000.0,0.0,0.0,9901000.0,5305000.0,2946000.0,98000,1253000.0,1008000.0,0.0,0.0,273000,5480000.0,4421000,3505000.0,2000.0,4421000,4418000.0,0.0,4421000.0,0.0,0,0.0,0.0,4596000,216.0,1,2.095712734,1.660697455,8.930670471,6.175073512999999,44.65205535,34.35211808,40.60219794,8809999.431,14.27328111,6.625593374,1.199954761,9.644751134,14.83827188,1.2395385659353086,859000.0,4.394048064893541,0.4248055751944248,0.069003130996869,0.2863044136955863,0.484051094890511,3.12988385011615
269521,WATFORD TIMBER COMPANY LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,02/02/2012,31/01/2013,2013,52,12,N,1,8289513.0,0.0,6495170.0,1794343.0,2059748.0,53194.0,0.0,2232.0,52519.0,-13643.0,38876.0,0.0,38876.0,0,0.0,0.0,2488942.0,992080.0,795639.0,622478.0,78745.0,15293.0,0.0,2488942.0,2226030.0,774651.0,0,1148986.0,302393.0,16321.0,0.0,16321,2242351.0,246591,262912.0,12493.0,246591,226530.0,0.0,246591.0,3234.0,-25088,40381.0,0.0,262912,66.0,1,0.633559535,1.118108022,31.52961067,6.618651937999999,9.907462688999999,34.10907432,43.68280742,2488941.643,19.97588547,2.110093365,9.027215105,9.598139239,21.2980198,9.093401624552397,53194.0,3.5823671322847703,0.12675843792261932,0.02186728336779242,0.07052803962486871,0.06598190916587099,3.297231462203619
286497,NICHOLS & NICHOLS LIMITED,16290,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/04/2012,31/03/2013,2013,52,12,N,1,269105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72608.0,-14522.0,58086.0,50000.0,8086.0,0,0.0,0.0,181697.0,0.0,0.0,299.0,181398.0,0.0,0.0,181697.0,172109.0,0.0,0,152929.0,19180.0,0.0,0.0,0,172109.0,9588,9588.0,750.0,9588,8432.0,0.0,9588.0,0.0,0,0.0,0.0,9588,0.0,1,26.98128983,1.055708882,28.0668544,0.0,5.276917065,0.0,0.0,181697.0,757.2799332000002,39.96103403,17.95045891,0.0,757.2799332000002,17.950458906967047,0.0,1.6253060427926762,0.06332300478268765,0.06230372543300109,0.0,0.03342532929713147,1.4662539832798558
305654,MERRITT & FRYERS LIMITED,16230,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/10/2012,30/09/2013,2013,52,12,Y,1,7709616.0,0.0,6280160.0,1429456.0,1257881.0,324625.0,63440.0,162154.0,163897.0,-47968.0,115929.0,263765.0,-147836.0,2480443,0.0,2480443.0,2859210.0,980272.0,1529948.0,320244.0,28746.0,216936.0,0.0,5339653.0,2497257.0,750836.0,0,0.0,1746421.0,0.0,0.0,5306,2502563.0,2837090,361953.0,500.0,2837090,772471.0,2022458.0,2837090.0,-106906.0,224519,-7583.0,0.0,2842396,57.0,1,2.125877605,1.144940228,21.30004724,0.187022618,53.13247883,35.54718419,46.40948135,2859209.387,5.76615644,3.069431665,0.880217758,19.8446719,5.776940457,0.8820879845193492,388065.0,2.39202102246681,0.08134303858321879,-0.03876102061313722,0.2398310339641921,0.680204254598186,1.4294037159343502
