REGISTRATION_NUMBER,COMPANY_NAME,SIC_CODE,INDUSTRY_TYPE,INDUSTRY_CODE,DISSOLVED/REMOVED/LIVE,LIQUIDATION,ACCOUNTING_FROM_DATE,ACCOUNTING_TO_DATE,Year,WEEKS,MONTHS,CONSOLIDATED-ACCOUNTS,ACCOUNTS_FORMAT,TURNOVER,EXPORT,COST_OF_SALES,GROSS_PROFIT,WAGES_AND_SALARIES,OPERATING_PROFITS,DEPRECIATION,INTEREST_PAYMENTS,PRETAX_PROFITS,TAXATION,PROFIT_AFTER_TAX,DIVIDENDS_PAYABLE,RETAINED_PROFITS,TANGIBLE_ASSETS,INTANGIBLE_ASSETS,TOTAL_FIXED_ASSETS,TOTAL_CURRENT_ASSETS,TRADE_DEBTORS,STOCK,CASH,OTHER_CURRENT_ASSETS,INCREASE_IN_CASH,MISCELANEOUS_CURRENT_ASSETS,TOTAL_ASSETS,TOTAL_CURRENT_LIABILITIES,TRADE_CREDITORS,BANK_OVERDRAFT,OTHER_SHORTTERM_FIN,MISC_CURRENT_LIABILITIES,OTHER_LONGTERM_FIN,TOTAL_LONGTERM_LIAB,BANK_OD_LTL,TOTAL_LIAB,NET_ASSETS,WORKING_CAPITAL,PAIDUP_EQUITY,SHAREHOLDER_FUNDS,P&L_ACCOUNT_RESERVE,SUNDRY_RESERVES,REVALUATION_RESERVE,NETWORTH,NET_CASHFLOW_FROM_OPERATIONS,NET_CASHFLOW_BEFOR_FINANCING,NET_CASHFLOW_FROM_FINANCING,CONTINGENT_LIAB,CAPITAL_EMPLOYED,EMPLOYEES_COUNT,PRETAX_PROFIT_PERCENTAGE,CURRENT_RATIO,SALES_PER_NET_WORKING_CAPITAL,GEARING_RATIO,EQUITY_RATIO,CREDITOR_DAYS,DEBTOR_DAYS,LIQUIDITY_TEST,RETURN_CAPITAL_EMPLOYED,RETURN_TOTAL_ASSETS,DEBT_EQUITY,RETURN_EQUITY,RETURN_NET_ASSETS,TOTAL_DEBT_RATIO,EBITDA,Z,Z1,Z2,Z3,Z4,Z5
269521,WATFORD TIMBER COMPANY LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/02/2019,31/01/2020,2020,52,12,N,1,9129489.0,0.0,6930505.0,2198984.0,2101319.0,29872.0,0.0,0.0,32120.0,-7018.0,25102.0,14000.0,11102.0,0,0.0,0.0,2794411.0,940989.0,994262.0,704437.0,154723.0,353436.0,0.0,2794411.0,1709987.0,576913.0,0,786381.0,346693.0,0.0,0.0,0,1709987.0,1084424,1084424.0,14093.0,1084424,1062763.0,0.0,1084424.0,245547.0,226462,126974.0,0.0,1084424,70.0,1,0.35182692,1.6341709030000002,8.418744882,0.0,38.8068899,23.0651732,37.62105250000001,2794410.419,2.9619410860000004,1.149437216,1.576862002,10.89066431,2.9619410860000004,1.5768620023164368,29872.0,4.1214065498682295,0.4656826787469703,0.0055621023535907905,0.03527670052830453,0.3805025418321894,3.2343825264071753
1047978,A.C.BUCKOKE & SONS LIMITED,16290,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,02/04/2019,31/03/2020,2020,52,12,N,1,62373.0,0.0,0.0,0.0,17580.0,0.0,11650.0,0.0,1918.0,-2356.0,-438.0,0.0,-438.0,427122,0.0,427122.0,75373.0,75373.0,0.0,0.0,0.0,0.0,0.0,502495.0,496589.0,496589.0,0,0.0,0.0,0.0,0.0,0,496589.0,5906,-421216.0,0.0,5906,5906.0,0.0,5906.0,0.0,0,0.0,0.0,5906,2.0,1,3.075048499,0.151781453,-0.148078421,0.0,1.175335078,2905.9847210000007,441.0745836,75373.0,32.475448699999994,0.38169534,84.08211988,0.0,32.475448699999994,84.08211987809008,11650.0,-0.8005898277334735,-1.0058989641687976,-0.0012203106498572126,0.07650822396242749,0.0071358809800458715,0.1228853421427079
1213142,FIRWOOD TIMBER & PLYWOOD CO. LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,02/04/2019,31/03/2020,2020,52,12,N,1,11516907.0,0.0,8018457.0,3498450.0,2129820.0,54413.0,251339.0,0.0,73558.0,-47137.0,26421.0,200000.0,-173579.0,3765832,0.0,3765832.0,3803972.0,577637.0,2024802.0,710340.0,491193.0,100954.0,0.0,7569804.0,1049282.0,642430.0,0,25000.0,381852.0,0.0,0.0,0,1049282.0,6520522,2754690.0,100.0,6520522,6520422.0,0.0,6520522.0,580300.0,75954,25000.0,0.0,6520522,94.0,1,0.638695789,3.625309497,4.180835956,0.0,86.1385843,20.36023648,18.30678193,3803970.07,1.128099867,0.971729255,0.160919939,17.5811266,1.128099867,0.16091993861841122,305752.0,5.772649063162603,0.4366860753594149,-0.03210262775628008,0.13329032033061886,3.728562197769522,1.5062130974593264
1493202,KITTO JOINERY LIMITED,16230,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,02/07/2019,30/06/2020,2020,52,12,N,1,207758.0,0.0,224324.0,-16566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,172661.0,10457.0,8560.0,10000.0,143644.0,0.0,0.0,172661.0,167661.0,1710.0,0,146652.0,19299.0,0.0,0.0,0,167661.0,5000,5000.0,5000.0,5000,0.0,0.0,5000.0,0.0,0,0.0,0.0,5000,5.0,1,0.0,1.0298220809999998,41.5516,0.0,2.895847933,3.004216444,18.37139845,172660.9489,0.0,0.0,33.5322,4.120178284,0.0,33.5322,0.0,1.243881862403125,0.034750175198799964,0.0,0.0,0.017893248877198634,1.1912384383271264
1742443,JAMES E.SMITH (TIMBER) LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,02/04/2019,31/03/2020,2020,52,12,N,1,19869435.0,0.0,16456924.0,3412511.0,2415660.0,690528.0,260618.0,17629.0,673719.0,-152025.0,521694.0,558596.0,-36902.0,2261343,0.0,2261343.0,6372001.0,3469011.0,2078990.0,367181.0,456819.0,0.0,0.0,8633344.0,3181018.0,1756233.0,0,500970.0,923815.0,133158.0,0.0,264205,3445223.0,5188121,3190983.0,140600.0,5188121,5047521.0,0.0,5188121.0,0.0,0,0.0,0.0,5452326,43.0,1,3.390730537,2.003132645,6.226744235,5.092498806,60.09399139,32.26186578,63.72546653,6372000.346,12.35654288,7.8036853389999985,0.61313489,10.46325676,12.98579968,0.664059878325891,951146.0,3.983109009877921,0.4435337686069269,-0.005984100714624599,0.3635650102671688,0.9035329788521672,2.2784613528662825
2021938,SEVERN VALLEY WOODWORKS LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,02/11/2019,31/10/2020,2020,52,12,N,1,14287833.0,673862.0,12669991.0,1617842.0,2718493.0,186801.0,98702.0,37357.0,149506.0,171.0,149677.0,0.0,149677.0,2350864,205526.0,2556390.0,6335496.0,2732146.0,2494687.0,1095717.0,0.0,1156446.0,0.0,8891886.0,5553628.0,2356634.0,93889,98497.0,3004608.0,110000.0,0.0,915344,6375083.0,2516803,781868.0,62000.0,2311277,2147003.0,0.0,2516803.0,1235927.0,1050991,105455.0,0.0,3338258,71.0,1,1.04638681,1.140785087,18.2739708,36.36931456,28.97419633,60.20306998,69.79597886,6335495.551,4.47856337,1.6813755819999998,2.206620065,17.46021947,5.940313962,2.758251390897759,285503.0,2.043340199571844,0.10551660243957244,0.02356618157272821,0.10595726260997948,0.2175291207973292,1.590771032152234
2095147,TERRY SMITH LIMITED,16240,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,26/01/2019,25/01/2020,2020,52,12,N,1,4887000.0,0.0,3841000.0,1046000.0,1435000.0,0.0,204000.0,0.0,344000.0,-8000.0,336000.0,0.0,336000.0,1321000,37000.0,1358000.0,2446000.0,436000.0,484000.0,1000.0,1525000.0,0.0,0.0,3804000.0,1130000.0,84000.0,0,991000.0,55000.0,0.0,0.0,0,1130000.0,2674000,1316000.0,3000.0,2637000,2671000.0,0.0,2674000.0,0.0,0,0.0,0.0,2674000,48.0,1,7.039083282000001,2.16460177,3.713525836,0.0,70.9848686,6.2737876,32.56394516,2445999.572,12.86462229,9.043112512999999,0.422587883,9.903826478,12.86462229,0.42851725445582106,204000.0,3.3878031741157417,0.4151419558359621,0.12365930599369085,0.17697160883280755,1.4001769911504425,1.2718533123028393
2229092,ANGLIAN TIMBER LIMITED,16100,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,02/03/2019,29/02/2020,2020,52,12,N,1,7841912.0,0.0,6223562.0,1618350.0,1319928.0,217366.0,53677.0,0.0,219626.0,-47666.0,171960.0,0.0,171960.0,236872,0.0,236872.0,3107276.0,1234548.0,729861.0,1126932.0,15935.0,0.0,0.0,3344148.0,967533.0,797138.0,0,15032.0,155363.0,0.0,0.0,40032,1007565.0,2336583,2139743.0,100.0,2336583,2336483.0,0.0,2336583.0,0.0,0,0.0,0.0,2376615,55.0,1,2.800669021,3.211545239,3.664884989,1.713271046,69.87080117,37.10260584,57.46175423,3107275.2460000007,9.24112656,6.567472492,0.414080304,9.307181717999999,9.399452106,0.4312130149025307,271043.0,4.820210438103406,0.7678163765479279,0.07198963682229374,0.2674648071795865,1.3914236798618451,2.321515937691753
2794548,ALL PALLETS LIMITED,16240,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,02/06/2019,31/05/2020,2020,52,12,N,1,11708220.0,0.0,9161354.0,2546866.0,0.0,442701.0,108479.0,3206.0,439495.0,-85580.0,353915.0,367430.0,-13515.0,296369,0.0,296369.0,3561290.0,1413308.0,884208.0,1142082.0,121692.0,0.0,0.0,3857659.0,2705468.0,1857712.0,0,64305.0,783451.0,49748.0,0.0,49748,2755216.0,1102443,855822.0,100.0,1102443,1102343.0,0.0,1102443.0,0.0,0,0.0,0.0,1152191,35.0,1,3.753730285,1.316330483,13.68067192,4.51252355,28.57803139,57.91357525,44.05942321,3561289.673,38.14428337,11.39279029,2.454066106,7.55202755,39.86555314,2.4991913414117555,551180.0,3.9776027201191835,0.26622010913872896,-0.0049047881111316475,0.4715020171560005,0.2400776563434591,3.004707725592127
2820442,ROCAL INSULATING PANELS LTD.,16210,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,02/08/2019,31/07/2020,2020,52,12,Y,1,11856593.0,0.0,8118052.0,3738541.0,3280123.0,670285.0,316815.0,26707.0,643578.0,-122385.0,521193.0,68800.0,452393.0,1416664,394826.0,1811490.0,4202835.0,2454069.0,995240.0,281096.0,472430.0,737723.0,0.0,6014325.0,3171381.0,1480977.0,438701,277495.0,974208.0,524727.0,0.0,1810798,4543478.0,1470847,1031454.0,98.0,1076021,1470749.0,0.0,1470847.0,596283.0,-23700,761423.0,86478.0,2842944,155.0,1,5.428017981,1.325238122,11.49502838,123.1126011,26.17398811,45.59122549,75.54743466,4202834.686000002,22.63773047,10.70075195,2.156159682,8.39397962,43.75560476,4.22248078801436,987100.0,2.946493076255837,0.20579945380404285,0.1053069463322983,0.5416119015849659,0.14209656126870207,1.9516782132658281
3457963,A.J. TEBBUTT JOINERY LIMITED,16230,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,02/04/2019,31/03/2020,2020,52,12,N,1,114184.0,0.0,0.0,0.0,42822.0,0.0,2124.0,0.0,8512.0,-2021.0,6491.0,0.0,6491.0,138512,0.0,138512.0,4868.0,4868.0,0.0,0.0,0.0,0.0,0.0,143380.0,4724.0,4724.0,0,0.0,0.0,0.0,0.0,69544,74268.0,69112,144.0,0.0,69112,69112.0,0.0,69112.0,0.0,0,0.0,0.0,138656,3.0,1,7.454634625,1.030482642,792.9444444000002,100.6250723,48.20198075,15.10071464,15.56102431,4868.0,6.138933764,5.936671781,0.06835281900000001,0.0,12.31624031,1.0746035420766291,2124.0,1.460225490664742,0.0012051890082298785,0.06337982982284837,0.04888547914632445,0.558345451607691,0.7884095410796484
3963234,JOHN NICHOLAS REPRODUCTIONS LIMITED,16290,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,02/04/2019,31/03/2020,2020,52,12,N,1,1023033.0,0.0,670189.0,352844.0,85835.0,120493.0,8379.0,0.0,120493.0,-24652.0,95841.0,0.0,95841.0,36119,0.0,36119.0,690850.0,0.0,6000.0,615052.0,69798.0,0.0,0.0,726969.0,107206.0,62301.0,0,0.0,44905.0,0.0,0.0,0,107206.0,619763,583644.0,100.0,619763,619663.0,0.0,619763.0,0.0,0,0.0,0.0,619763,0.0,1,11.77801694,6.444135589,1.752837346,0.0,85.25301629,22.22789001,0.0,690849.944,19.44178662,16.57470951,0.172979026,0.586491345,19.44178662,0.17297902585343106,128872.0,6.594801085557664,0.9634149461668928,0.1845710064665756,0.5850010110472386,3.468628621532377,1.3931855003445814
3963234,JOHN NICHOLAS REPRODUCTIONS LIMITED,16290,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,02/04/2019,31/03/2020,2020,52,12,N,1,1023033.0,0.0,670189.0,352844.0,85835.0,120493.0,8379.0,0.0,120493.0,-24652.0,95841.0,0.0,95841.0,36119,0.0,36119.0,690850.0,0.0,6000.0,615052.0,69798.0,0.0,0.0,726969.0,107206.0,62301.0,0,0.0,44905.0,0.0,0.0,0,107206.0,619763,583644.0,100.0,619763,619663.0,0.0,619763.0,0.0,0,0.0,0.0,619763,0.0,1,11.77801694,6.444135589,1.752837346,0.0,85.25301629,22.22789001,0.0,690849.944,19.44178662,16.57470951,0.172979026,0.586491345,19.44178662,0.17297902585343106,128872.0,6.594801085557664,0.9634149461668928,0.1845710064665756,0.5850010110472386,3.468628621532377,1.3931855003445814
3963234,JOHN NICHOLAS REPRODUCTIONS LIMITED,16290,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,02/04/2019,31/03/2020,2020,52,12,N,1,1023033.0,0.0,670189.0,352844.0,85835.0,120493.0,8379.0,0.0,120493.0,-24652.0,95841.0,0.0,95841.0,36119,0.0,36119.0,690850.0,0.0,6000.0,615052.0,69798.0,0.0,0.0,726969.0,107206.0,62301.0,0,0.0,44905.0,0.0,0.0,0,107206.0,619763,583644.0,100.0,619763,619663.0,0.0,619763.0,0.0,0,0.0,0.0,619763,0.0,1,11.77801694,6.444135589,1.752837346,0.0,85.25301629,22.22789001,0.0,690849.944,19.44178662,16.57470951,0.172979026,0.586491345,19.44178662,0.17297902585343106,128872.0,6.594801085557664,0.9634149461668928,0.1845710064665756,0.5850010110472386,3.468628621532377,1.3931855003445814
4112088,SOUTHERN DOORS & CUBICLES LIMITED,16230,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/02/2019,31/01/2020,2020,52,12,N,1,9175664.0,0.0,6807646.0,2368018.0,0.0,798198.0,137311.0,0.0,801998.0,-160831.0,641167.0,600000.0,41167.0,137760,0.0,137760.0,2359974.0,1035073.0,469473.0,741168.0,114260.0,0.0,0.0,2497734.0,1893990.0,819900.0,0,0.0,1074090.0,0.0,0.0,13491,1907481.0,590253,465984.0,35000.0,590253,555253.0,0.0,590253.0,0.0,0,0.0,0.0,603744,22.0,1,8.740490062000001,1.246032978,19.69094218,2.28563006,23.63153963,32.61491484,41.17431120000001,2359973.752,132.8374278,32.10902362,3.208776575,5.11650165,135.8736,3.231632876071786,935509.0,5.3054659059193865,0.22387524051800556,0.0230744346675827,1.2359921833149563,0.18566465406470628,3.636859393354136
4181580,QUERCUS JOINERY LTD,16230,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,01/02/2019,31/01/2020,2020,52,12,N,1,570669.0,0.0,372553.0,198116.0,0.0,-104252.0,38694.0,41282.0,-145534.0,0.0,-145534.0,0.0,-145534.0,193106,0.0,193106.0,136825.0,13966.0,103970.0,0.0,0.0,0.0,1.0,329931.0,468219.0,80555.0,116444,108762.0,162458.0,84049.0,0.0,213603,565378.0,-235447,-331394.0,90020.0,-235447,-325487.0,0.0,-235447.0,0.0,0,0.0,0.0,-138288,18.0,1,-25.502349,0.292224365,-1.722025746,-90.72232817,-71.36249701,51.52299319,8.932656233,136824.7779,105.2397894,-44.11043521,-1.988638632,18.21896756,61.81178779,-2.4012962577565227,-65558.0,-1.0160843161298003,-1.2053211125962702,-0.6175460929709544,-0.6557171044854833,-0.2498650460399945,1.7123650399629011
4380969,SUFFOLK HERITAGE JOINERY LIMITED,16290,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,02/04/2019,31/03/2020,2020,52,12,N,1,144227.0,0.0,0.0,0.0,101400.0,-62110.0,1577.0,5.0,-62115.0,0.0,-62115.0,0.0,-62115.0,4729,0.0,4729.0,27150.0,6342.0,17708.0,100.0,0.0,0.0,0.0,31879.0,229013.0,203832.0,3007,0.0,22174.0,0.0,0.0,3007,229013.0,-197134,-201863.0,100.0,-197134,-197234.0,0.0,-197134.0,0.0,0,0.0,0.0,-197134,3.0,1,-43.0675255,0.118552222,-0.714479622,-1.525358386,-618.382007,515.8443287,16.04990744,27149.92268,31.50902432,-194.846137,-1.161712338,12.27786753,31.50902432,-1.1617123378006835,-60533.0,-12.630120245722658,-7.598594686157031,-2.7278459173750744,-6.266159540763511,-0.5164789771759681,4.4789588757489245
4642499,PERFORMANCE DOORSET SOLUTIONS LIMITED,16230,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,02/04/2019,31/03/2020,2020,52,12,N,1,7592008.0,0.0,4936432.0,2655576.0,1919657.0,716118.0,12874.0,0.0,716295.0,-31153.0,685142.0,0.0,685142.0,75545,0.0,75545.0,3348592.0,1157643.0,929524.0,1074674.0,186751.0,905062.0,0.0,3424137.0,1522116.0,1096453.0,0,46392.0,379271.0,1053.0,0.0,1053,1523169.0,1900968,1826476.0,36620.0,1900968,1742927.0,0.0,1900968.0,979978.0,915736,-10674.0,0.0,1902021,73.0,1,9.434855706,2.199958479,4.156642628,0.055392831,55.51670392,52.71403099,55.65585481,3348591.389,37.65967884,20.9189936,0.8007057459999999,12.24345391,37.6805396,0.8012596740187105,728992.0,4.5666388090793655,0.6400944822009166,0.2801286280309462,0.7025634780384079,0.7488209121903084,2.195031308618785
4962164,POWELL & CO CONSTRUCTION LTD,16230,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,02/04/2019,31/03/2020,2020,52,12,N,1,8922808.0,0.0,6314752.0,2608056.0,2014815.0,889173.0,185131.0,0.0,898022.0,-3748.0,894274.0,1000000.0,-105726.0,967257,0.0,967257.0,6758624.0,1171553.0,862116.0,4077087.0,647868.0,113639.0,0.0,7725881.0,2368448.0,543083.0,0,96663.0,1728702.0,0.0,0.0,105700,2474148.0,5251733,4390176.0,100.0,5251733,5223333.0,0.0,5251733.0,1301413.0,21762,91877.0,0.0,5357433,56.0,1,10.06434297,2.853608777,2.032448813,2.012668961,67.97584638,22.21557328,47.92402179,6758623.636,16.76216949,11.62355465,0.450984085,9.661936017999999,17.09953648,0.4711107742910769,1074304.0,3.5385673658852346,0.6818913208733088,-0.019158514090496605,0.458873648196238,1.2735858162082463,1.143375094697938
5607381,NEWIS FRAMING LIMITED,16290,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,02/04/2019,31/03/2020,2020,52,12,N,1,219552.0,0.0,0.0,0.0,35856.0,0.0,0.0,0.0,99726.0,-19128.0,80598.0,0.0,80598.0,8521,0.0,8521.0,135907.0,135907.0,0.0,0.0,0.0,0.0,0.0,144428.0,57798.0,57798.0,0,0.0,0.0,0.0,0.0,0,57798.0,86630,78109.0,0.0,86630,86630.0,0.0,86630.0,0.0,0,0.0,0.0,86630,3.0,1,45.42249672,2.351413544,2.81084126,0.0,59.98144404,96.08780608,225.9421686,135907.0,115.117165,69.04893788,0.667182269,0.0,115.117165,0.6671822694216784,0.0,3.8345004195878114,0.6489794222726896,0.7812695599191293,0.0,0.8993044742032595,1.5049469631927326
6258906,STEPHENS AND GILES CARPENTERS LIMITED,16230,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,02/04/2019,31/03/2020,2020,52,12,N,1,2739764.0,0.0,2153441.0,586323.0,279011.0,239181.0,14685.0,7544.0,231637.0,0.0,231637.0,0.0,231637.0,222909,0.0,222909.0,750034.0,125186.0,113435.0,503681.0,7732.0,0.0,0.0,972943.0,242527.0,40320.0,109061,0.0,93146.0,8744.0,0.0,117805,251271.0,721672,507507.0,10.0,721672,721662.0,0.0,721672.0,0.0,0,0.0,0.0,730416,11.0,1,8.454633319,3.092579383,5.3984752920000005,16.32389784,74.17412942,5.37155755,16.6776737,750033.5323,31.71302381,23.80786953,0.336062643,4.140320115,32.09726857,0.3481789511024399,253866.0,6.331357668727537,0.6259445825706129,0.33331017336061824,0.8610553752891998,1.7232517879102642,2.787795749596842
6597571,CHAPEL JOINERY LIMITED,16230,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,02/04/2019,31/03/2020,2020,52,12,N,1,28992.0,0.0,0.0,0.0,9964.0,0.0,0.0,0.0,944.0,0.0,944.0,0.0,944.0,4654,0.0,4654.0,3969.0,3969.0,0.0,0.0,0.0,0.0,0.0,8623.0,4498.0,4498.0,0,0.0,0.0,0.0,0.0,0,4498.0,4125,-529.0,0.0,4125,4125.0,0.0,4125.0,0.0,0,0.0,0.0,4125,1.0,1,3.25607064,0.882392174,-54.80529301,0.0,47.83717964,56.62838024,49.96843957,3969.0,22.88484848,10.94746608,1.090424242,0.0,22.88484848,1.0904242424242423,0.0,3.9584412364236052,-0.07361707062507247,0.15326452510727126,0.0,0.5502445531347265,3.32854922880668
6695790,ALM CARPENTRY LIMITED,16230,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,02/04/2019,31/03/2020,2020,52,12,N,1,40009.0,0.0,324.0,39685.0,13856.0,0.0,6454.0,0.0,15605.0,-4191.0,11414.0,0.0,11414.0,3938,0.0,3938.0,9198.0,9198.0,0.0,0.0,0.0,0.0,0.0,13136.0,5726.0,5726.0,0,0.0,0.0,0.0,0.0,883,6609.0,6527,3472.0,0.0,6527,6527.0,0.0,6527.0,0.0,0,0.0,0.0,7410,1.0,1,39.00372416,1.606356968,11.52332949,13.52842041,49.68788063,52.23799645,83.9128696,9198.0,210.5937922,118.795676,0.877278995,0.0,239.0838057,1.0125631990194577,6454.0,6.762859351424228,0.3171741778319123,1.2164738124238732,1.6213611449451888,0.5925556059918293,3.0152946102314253
8295726,RJH BESPOKE CARPENTRY LIMITED,16230,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,02/04/2019,31/03/2020,2020,52,12,N,1,39175.0,0.0,23196.0,15979.0,0.0,-910.0,0.0,109.0,-1019.0,0.0,-1019.0,0.0,-1019.0,0,0.0,0.0,10354.0,4609.0,0.0,5331.0,414.0,0.0,0.0,10354.0,5940.0,345.0,0,0.0,5595.0,0.0,5333.0,5333,11273.0,-919,4414.0,100.0,-919,-1019.0,0.0,-919.0,0.0,0,0.0,0.0,4414,0.0,1,-2.601148692,1.743097643,8.875169913999999,-580.304679,-8.875796794,3.214422463,42.94282068,10354.0,-23.08563661,-9.841607108,-6.4635473339999985,0.0,110.8813928,-12.266594124047876,-910.0,3.780568027118973,0.5115704075719528,-0.13778249951709484,-0.290032837550705,-0.04891333274194979,3.74572628935677
8452180,MBS SUPERLEAGUE LTD,16290,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,02/04/2019,31/03/2020,2020,52,12,N,1,118214.0,0.0,0.0,0.0,4560.0,0.0,0.0,0.0,21501.0,0.0,21501.0,0.0,21501.0,647,0.0,647.0,11577.0,11577.0,0.0,0.0,0.0,0.0,0.0,12224.0,9087.0,9087.0,0,0.0,0.0,0.0,0.0,2577,11664.0,560,2490.0,0.0,560,560.0,0.0,560.0,0.0,0,0.0,0.0,3137,1.0,1,18.18820106,1.274017828,47.47550201,460.1785714,4.581151832,28.05720981,35.74538549,11577.0,685.4000637999999,175.8916885,16.22678571,0.0,3839.464286,20.82857142857143,0.0,12.309668822582035,0.2444371727748691,2.462483638743456,0.0,0.02880658436213992,9.573941426701571
8936140,WOOD N WARE CIC,16290,"manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",23,L,N/A,02/04/2019,31/03/2020,2020,52,12,N,1,138398.0,0.0,9168.0,129230.0,78046.0,15619.0,463.0,83.0,15705.0,-3072.0,12633.0,0.0,12633.0,1353,0.0,1353.0,96004.0,11531.0,1250.0,80561.0,2662.0,0.0,0.0,97357.0,17467.0,0.0,0,0.0,17467.0,0.0,0.0,0,17467.0,79890,78537.0,0.0,79890,79890.0,0.0,79890.0,0.0,0,0.0,0.0,79890,3.0,1,11.34770734,5.496307322000001,1.762201255,0.0,82.05881447,0.0,30.41095247,96003.92844,19.65828014,16.13135162,0.218638127,0.903192243,19.65828014,0.2186381274252097,16082.0,5.846402413698676,0.9680290066456444,0.1816633626755138,0.5451133457275799,2.7442606057136314,1.4073360929363066
